pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,max_damage,file,predDeaths,damageDeaths,bkgrndDeaths
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.7686,0.8501,1,0.7728,342.01,stressL0.240000A0.060000K0.001000r4.489796rep0.txt,0.0011271,1.13624e-4,1.48165e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.784,0.85,1,0.784,304.39,stressL0.240000A0.060000K0.001000r4.693878rep0.txt,0.00107931,1.0953e-4,1.48059e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.797,0.8454,1,0.7952,249.72,stressL0.240000A0.060000K0.001000r4.897959rep0.txt,0.00103347,1.05526e-4,1.48003e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8046,0.8426,1,0.804,170.65,stressL0.240000A0.060000K0.001000r5.102041rep0.txt,9.86587e-4,1.01749e-4,1.47756e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.8165,0.85,1,0.8175,112.47,stressL0.240000A0.060000K0.001000r5.306122rep0.txt,9.40721e-4,9.91427e-5,1.47784e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.8225,0.8585,1,0.825,99.81,stressL0.240000A0.060000K0.001000r5.510204rep0.txt,8.95739e-4,9.55383e-5,1.47673e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.8325,0.8632,1,0.8335,92.98,stressL0.240000A0.060000K0.001000r5.714286rep0.txt,8.52668e-4,9.14621e-5,1.47572e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.8445,0.8699,1,0.8425,88.71,stressL0.240000A0.060000K0.001000r5.918367rep0.txt,8.07723e-4,8.86742e-5,1.47443e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.8781,1,0.85,85.14,stressL0.240000A0.060000K0.001000r6.122449rep0.txt,7.69977e-4,7.67383e-5,1.4732e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.8861,1,0.86,81.7,stressL0.240000A0.060000K0.001000r6.326531rep0.txt,7.24306e-4,7.27616e-5,1.47218e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.894,1,0.87,79.84,stressL0.240000A0.060000K0.001000r6.530612rep0.txt,6.79078e-4,6.83101e-5,1.47066e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.9007,1,0.88,76.97,stressL0.240000A0.060000K0.001000r6.734694rep0.txt,6.34455e-4,6.38065e-5,1.47046e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8884,0.9106,1,0.8884,75.91,stressL0.240000A0.060000K0.001000r6.938776rep0.txt,5.89914e-4,6.19125e-5,1.46895e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.898,0.9203,1,0.8968,74.67,stressL0.240000A0.060000K0.001000r7.142857rep0.txt,5.47767e-4,6.01366e-5,1.46813e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.908,0.9298,1,0.9065,74.07,stressL0.240000A0.060000K0.001000r7.346939rep0.txt,5.06055e-4,5.79319e-5,1.46744e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.914,0.9395,1,0.9165,72.55,stressL0.240000A0.060000K0.001000r7.551020rep0.txt,4.63177e-4,5.64176e-5,1.46627e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.9515,1,0.92,70.75,stressL0.240000A0.060000K0.001000r7.755102rep0.txt,4.27306e-4,4.32097e-5,1.46387e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,0.963,1,0.93,68.98,stressL0.240000A0.060000K0.001000r7.959184rep0.txt,3.79496e-4,3.9231e-5,1.46244e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.9388,0.9847,1,0.9396,68.7,stressL0.240000A0.060000K0.001000r8.163265rep0.txt,3.35942e-4,3.66189e-5,1.46111e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.948,0.9996,1,0.9468,68.19,stressL0.240000A0.060000K0.001000r8.367347rep0.txt,2.93928e-4,3.62332e-5,1.46029e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.9544,1,1,0.9528,67.31,stressL0.240000A0.060000K0.001000r8.571429rep0.txt,2.51254e-4,3.632e-5,1.45889e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,65.66,stressL0.240000A0.060000K0.001000r8.775510rep0.txt,2.13756e-4,2.33759e-5,1.45716e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,1,1,0.97,63.31,stressL0.240000A0.060000K0.001000r8.979592rep0.txt,1.66792e-4,1.82358e-5,1.45551e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.976,1,1,0.9768,54.87,stressL0.240000A0.060000K0.001000r9.183673rep0.txt,1.23624e-4,1.87906e-5,1.45438e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.9864,1,1,0.9832,36.37,stressL0.240000A0.060000K0.001000r9.387755rep0.txt,8.11845e-5,1.95734e-5,1.45305e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,1,1,0.99,18.61,stressL0.240000A0.060000K0.001000r9.591837rep0.txt,4.5166e-5,7.23355e-6,1.45073e-4
0.24,0.06,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,0.9996,1,1,1,0.22,stressL0.240000A0.060000K0.001000r9.795918rep0.txt,7.74583e-7,4.4323e-7,1.44895e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,1,0.5106,0.31,775.24,stressL0.270000A0.030000K0.001000r0.000000rep0.txt,0.00148776,2.67989e-5,1.54892e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,1,0.68,0.3905,713.56,stressL0.270000A0.030000K0.001000r0.204082rep0.txt,0.0012687,1.86845e-5,1.45278e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,1,0.76,0.4392,673.74,stressL0.270000A0.030000K0.001000r0.408163rep0.txt,0.0012007,2.37702e-5,1.45396e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.47,1,0.82,0.47,641.09,stressL0.270000A0.030000K0.001000r0.612245rep0.txt,0.00114605,2.93738e-5,1.45576e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,1,0.86,0.5,605.15,stressL0.270000A0.030000K0.001000r0.816327rep0.txt,0.00109331,3.33611e-5,1.45595e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.5252,0.9993,0.8896,0.524,573.01,stressL0.270000A0.030000K0.001000r1.020408rep0.txt,0.00104896,3.98496e-5,1.45753e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.5488,0.8826,0.9198,0.5452,540.55,stressL0.270000A0.030000K0.001000r1.224490rep0.txt,0.00100686,4.33688e-5,1.45947e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.5688,0.7348,0.949,0.5664,504.97,stressL0.270000A0.030000K0.001000r1.428571rep0.txt,9.67347e-4,4.79981e-5,1.46094e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.5834,0.6984,0.9696,0.5823,466.8,stressL0.270000A0.030000K0.001000r1.632653rep0.txt,9.30362e-4,5.22373e-5,1.46068e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,0.6918,0.99,0.6,422.74,stressL0.270000A0.030000K0.001000r1.836735rep0.txt,8.96536e-4,5.26636e-5,1.4609e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.270000A0.030000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.6182,0.6807,1,0.6173,364.43,stressL0.270000A0.030000K0.001000r2.040816rep0.txt,8.59822e-4,5.55114e-5,1.46236e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.6346,0.69,1,0.6337,312.79,stressL0.270000A0.030000K0.001000r2.244898rep0.txt,8.29353e-4,6.05746e-5,1.46341e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.7,1,0.65,245.92,stressL0.270000A0.030000K0.001000r2.448980rep0.txt,7.97715e-4,5.70111e-5,1.46274e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.66,0.7086,1,0.66,151.82,stressL0.270000A0.030000K0.001000r2.653061rep0.txt,7.7336e-4,5.78391e-5,1.46317e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6772,0.7152,1,0.6786,101.46,stressL0.270000A0.030000K0.001000r2.857143rep0.txt,7.40505e-4,6.01239e-5,1.4634e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.725,1,0.69,88.65,stressL0.270000A0.030000K0.001000r3.061224rep0.txt,7.1485e-4,5.71709e-5,1.46252e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.7348,1,0.7,85.95,stressL0.270000A0.030000K0.001000r3.265306rep0.txt,6.92425e-4,5.65439e-5,1.46285e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7165,0.744,1,0.7165,83.09,stressL0.270000A0.030000K0.001000r3.469388rep0.txt,6.61821e-4,5.99274e-5,1.46306e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7282,0.7532,1,0.7276,81.19,stressL0.270000A0.030000K0.001000r3.673469rep0.txt,6.36713e-4,5.66604e-5,1.46257e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.7624,1,0.74,79.77,stressL0.270000A0.030000K0.001000r3.877551rep0.txt,6.13076e-4,5.36197e-5,1.46311e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.7741,1,0.75,78.72,stressL0.270000A0.030000K0.001000r4.081633rep0.txt,5.90675e-4,5.23717e-5,1.46218e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.782,1,0.76,78.42,stressL0.270000A0.030000K0.001000r4.285714rep0.txt,5.69278e-4,5.07829e-5,1.46222e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.7943,1,0.77,78.3,stressL0.270000A0.030000K0.001000r4.489796rep0.txt,5.47462e-4,4.92829e-5,1.46197e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.78,0.8026,1,0.78,77.56,stressL0.270000A0.030000K0.001000r4.693878rep0.txt,5.25665e-4,4.76354e-5,1.46123e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.79,0.8118,1,0.79,77.45,stressL0.270000A0.030000K0.001000r4.897959rep0.txt,5.03676e-4,4.61393e-5,1.46078e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8,0.8215,1,0.8,77.54,stressL0.270000A0.030000K0.001000r5.102041rep0.txt,4.81759e-4,4.4677e-5,1.46058e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.81,0.8305,1,0.81,77.47,stressL0.270000A0.030000K0.001000r5.306122rep0.txt,4.59651e-4,4.32282e-5,1.4605e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.82,0.8406,1,0.82,77.4,stressL0.270000A0.030000K0.001000r5.510204rep0.txt,4.38637e-4,4.11208e-5,1.46024e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.8505,1,0.83,77.55,stressL0.270000A0.030000K0.001000r5.714286rep0.txt,4.16438e-4,3.95944e-5,1.46014e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.8594,1,0.84,77.6,stressL0.270000A0.030000K0.001000r5.918367rep0.txt,3.93726e-4,3.83069e-5,1.46001e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.8703,1,0.85,77.73,stressL0.270000A0.030000K0.001000r6.122449rep0.txt,3.71432e-4,3.66442e-5,1.4594e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.8794,1,0.86,76.85,stressL0.270000A0.030000K0.001000r6.326531rep0.txt,3.48975e-4,3.50441e-5,1.45922e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.8878,1,0.87,76.94,stressL0.270000A0.030000K0.001000r6.530612rep0.txt,3.26248e-4,3.34544e-5,1.45859e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.899,1,0.88,77,stressL0.270000A0.030000K0.001000r6.734694rep0.txt,3.03759e-4,3.16822e-5,1.45791e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8895,0.909,1,0.89,76.57,stressL0.270000A0.030000K0.001000r6.938776rep0.txt,2.83046e-4,3.13796e-5,1.45767e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.8975,0.9193,1,0.8985,77.81,stressL0.270000A0.030000K0.001000r7.142857rep0.txt,2.62934e-4,3.16402e-5,1.4576e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.907,0.9306,1,0.9045,77.46,stressL0.270000A0.030000K0.001000r7.346939rep0.txt,2.42161e-4,3.22827e-5,1.45724e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.946,1,0.91,77.67,stressL0.270000A0.030000K0.001000r7.551020rep0.txt,2.26955e-4,2.43896e-5,1.45637e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.9632,1,0.92,76.79,stressL0.270000A0.030000K0.001000r7.755102rep0.txt,2.0385e-4,2.2484e-5,1.45551e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,0.9893,1,0.93,76.94,stressL0.270000A0.030000K0.001000r7.959184rep0.txt,1.81411e-4,2.01667e-5,1.45524e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.9376,1,1,0.9392,76.79,stressL0.270000A0.030000K0.001000r8.163265rep0.txt,1.59535e-4,2.04151e-5,1.45465e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.9456,1,1,0.9472,76.88,stressL0.270000A0.030000K0.001000r8.367347rep0.txt,1.38643e-4,2.25723e-5,1.45439e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.95,1,1,0.95,76.38,stressL0.270000A0.030000K0.001000r8.571429rep0.txt,1.24344e-4,1.51369e-5,1.45338e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,76.12,stressL0.270000A0.030000K0.001000r8.775510rep0.txt,1.01398e-4,1.26789e-5,1.45259e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,1,1,0.97,71.45,stressL0.270000A0.030000K0.001000r8.979592rep0.txt,7.70656e-5,1.08604e-5,1.45228e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.9776,1,1,0.9764,54.67,stressL0.270000A0.030000K0.001000r9.183673rep0.txt,5.75584e-5,1.26295e-5,1.45143e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.98,1,1,0.98,36.71,stressL0.270000A0.030000K0.001000r9.387755rep0.txt,4.45568e-5,6.55053e-6,1.45048e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,1,1,0.99,18.56,stressL0.270000A0.030000K0.001000r9.591837rep0.txt,2.20758e-5,3.59233e-6,1.4498e-4
0.27,0.03,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,0.9996,1,1,1,0.38,stressL0.270000A0.030000K0.001000r9.795918rep0.txt,3.77947e-7,3.64814e-7,1.44902e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.724,0.41,0.3,529.94,stressL0.285000A0.015000K0.001000r0.000000rep0.txt,7.11253e-4,3.66356e-6,1.47151e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,0.5091,0.67,0.3975,419.35,stressL0.285000A0.015000K0.001000r0.204082rep0.txt,6.25448e-4,8.37871e-6,1.44988e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,0.5135,0.76,0.44,325.74,stressL0.285000A0.015000K0.001000r0.408163rep0.txt,5.91349e-4,1.14766e-5,1.45117e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.47,0.5319,0.82,0.47,241.09,stressL0.285000A0.015000K0.001000r0.612245rep0.txt,5.64338e-4,1.40648e-5,1.45186e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,0.5513,0.87,0.5,133.31,stressL0.285000A0.015000K0.001000r0.816327rep0.txt,5.37849e-4,1.66821e-5,1.45258e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.52,0.5691,0.9,0.52,72.36,stressL0.285000A0.015000K0.001000r1.020408rep0.txt,5.17726e-4,1.86344e-5,1.45303e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.5416,0.5851,0.9298,0.5472,65.74,stressL0.285000A0.015000K0.001000r1.224490rep0.txt,4.94277e-4,2.26175e-5,1.45356e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.564,0.6011,0.9596,0.5616,62.81,stressL0.285000A0.015000K0.001000r1.428571rep0.txt,4.74173e-4,2.52005e-5,1.45371e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.58,0.6143,0.99,0.58,62.51,stressL0.285000A0.015000K0.001000r1.632653rep0.txt,4.58186e-4,2.53547e-5,1.4539e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,0.6299,1,0.6,62.11,stressL0.285000A0.015000K0.001000r1.836735rep0.txt,4.3895e-4,2.68669e-5,1.4543e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.285000A0.015000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.62,0.6451,1,0.62,62.66,stressL0.285000A0.015000K0.001000r2.040816rep0.txt,4.20941e-4,2.80791e-5,1.4551e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.63,0.6581,1,0.63,63.08,stressL0.285000A0.015000K0.001000r2.244898rep0.txt,4.08696e-4,2.78843e-5,1.45492e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.6705,1,0.65,63.89,stressL0.285000A0.015000K0.001000r2.448980rep0.txt,3.90258e-4,2.88346e-5,1.4556e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.66,0.6842,1,0.66,65.35,stressL0.285000A0.015000K0.001000r2.653061rep0.txt,3.78983e-4,2.85682e-5,1.45545e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6768,0.6974,1,0.6784,65.81,stressL0.285000A0.015000K0.001000r2.857143rep0.txt,3.63084e-4,3.04989e-5,1.45501e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.709,1,0.69,66.89,stressL0.285000A0.015000K0.001000r3.061224rep0.txt,3.50346e-4,2.8217e-5,1.45545e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.7198,1,0.7,67.46,stressL0.285000A0.015000K0.001000r3.265306rep0.txt,3.39365e-4,2.77046e-5,1.45488e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7158,0.7308,1,0.7179,68.32,stressL0.285000A0.015000K0.001000r3.469388rep0.txt,3.24713e-4,3.12414e-5,1.45549e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7258,0.744,1,0.7286,68.79,stressL0.285000A0.015000K0.001000r3.673469rep0.txt,3.11848e-4,2.87596e-5,1.45537e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.7547,1,0.74,69.96,stressL0.285000A0.015000K0.001000r3.877551rep0.txt,3.00271e-4,2.63349e-5,1.45537e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.7648,1,0.75,70.85,stressL0.285000A0.015000K0.001000r4.081633rep0.txt,2.89829e-4,2.5502e-5,1.45498e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.7745,1,0.76,71.76,stressL0.285000A0.015000K0.001000r4.285714rep0.txt,2.79509e-4,2.46401e-5,1.4549e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.7851,1,0.77,72.59,stressL0.285000A0.015000K0.001000r4.489796rep0.txt,2.68744e-4,2.398e-5,1.45488e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.78,0.7948,1,0.78,72.67,stressL0.285000A0.015000K0.001000r4.693878rep0.txt,2.58031e-4,2.32835e-5,1.45489e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.79,0.8082,1,0.79,73.5,stressL0.285000A0.015000K0.001000r4.897959rep0.txt,2.47137e-4,2.26613e-5,1.45484e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8,0.8178,1,0.8,74.48,stressL0.285000A0.015000K0.001000r5.102041rep0.txt,2.36202e-4,2.20407e-5,1.45471e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.81,0.8273,1,0.81,75.55,stressL0.285000A0.015000K0.001000r5.306122rep0.txt,2.25191e-4,2.13876e-5,1.45424e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.82,0.8372,1,0.82,75.55,stressL0.285000A0.015000K0.001000r5.510204rep0.txt,2.14713e-4,2.05049e-5,1.45445e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.8458,1,0.83,76.54,stressL0.285000A0.015000K0.001000r5.714286rep0.txt,2.03795e-4,1.9778e-5,1.45431e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.8571,1,0.84,76.66,stressL0.285000A0.015000K0.001000r5.918367rep0.txt,1.92862e-4,1.90176e-5,1.4539e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.8655,1,0.85,76.73,stressL0.285000A0.015000K0.001000r6.122449rep0.txt,1.81669e-4,1.83696e-5,1.45384e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.8779,1,0.86,77.82,stressL0.285000A0.015000K0.001000r6.326531rep0.txt,1.70413e-4,1.76853e-5,1.45346e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.8841,1,0.87,77.91,stressL0.285000A0.015000K0.001000r6.530612rep0.txt,1.59453e-4,1.68367e-5,1.45357e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.8979,1,0.88,77.99,stressL0.285000A0.015000K0.001000r6.734694rep0.txt,1.48351e-4,1.60058e-5,1.45336e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8885,0.9081,1,0.89,78.6,stressL0.285000A0.015000K0.001000r6.938776rep0.txt,1.37808e-4,1.68964e-5,1.45325e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.8975,0.9186,1,0.899,80.13,stressL0.285000A0.015000K0.001000r7.142857rep0.txt,1.28258e-4,1.79995e-5,1.45287e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9,0.9332,1,0.9,80.22,stressL0.285000A0.015000K0.001000r7.346939rep0.txt,1.22091e-4,1.3401e-5,1.45249e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.9517,1,0.91,79.58,stressL0.285000A0.015000K0.001000r7.551020rep0.txt,1.10461e-4,1.26662e-5,1.45256e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.975,1,0.92,80.75,stressL0.285000A0.015000K0.001000r7.755102rep0.txt,9.95192e-5,1.14859e-5,1.45208e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,0.9992,1,0.93,80.96,stressL0.285000A0.015000K0.001000r7.959184rep0.txt,8.80747e-5,1.05271e-5,1.45181e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.938,1,1,0.9392,81.44,stressL0.285000A0.015000K0.001000r8.163265rep0.txt,7.7468e-5,1.1649e-5,1.45185e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.94,1,1,0.94,81.65,stressL0.285000A0.015000K0.001000r8.367347rep0.txt,7.19379e-5,9.01738e-6,1.45135e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.95,1,1,0.95,81.38,stressL0.285000A0.015000K0.001000r8.571429rep0.txt,6.08442e-5,7.72224e-6,1.45109e-4
0.285,0.015,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,81.23,stressL0.285000A0.015000K0.001000r8.775510rep0.txt,4.88025e-5,6.85523e-6,1.45065e-4
